date,Day,Month,Year,store,sales,promo,holiday
2/6/2022,Sunday,Feb,2022,4,238.73,Not Active,Holiday
2/7/2022,Monday,Feb,2022,4,210.13,Not Active,Working Day
2/8/2022,Tuesday,Feb,2022,4,223.55,Not Active,Working Day
2/9/2022,Wednesday,Feb,2022,4,230.51,Not Active,Working Day
2/10/2022,Thursday,Feb,2022,4,216.41,Not Active,Working Day
2/11/2022,Friday,Feb,2022,4,204.38,Not Active,Working Day
2/12/2022,Saturday,Feb,2022,4,190.55,Not Active,Working Day
2/13/2022,Sunday,Feb,2022,4,219.81,Active,Working Day
2/14/2022,Monday,Feb,2022,4,249.24,Active,Working Day
2/15/2022,Tuesday,Feb,2022,4,226.17,Not Active,Working Day
2/16/2022,Wednesday,Feb,2022,4,226.23,Not Active,Working Day
2/17/2022,Thursday,Feb,2022,4,220.95,Not Active,Working Day
2/18/2022,Friday,Feb,2022,4,234.83,Active,Working Day
2/19/2022,Saturday,Feb,2022,4,184.99,Not Active,Working Day
2/20/2022,Sunday,Feb,2022,4,199.29,Not Active,Working Day
2/21/2022,Monday,Feb,2022,4,208.08,Not Active,Working Day
2/22/2022,Tuesday,Feb,2022,4,237.56,Not Active,Working Day
2/23/2022,Wednesday,Feb,2022,4,265.54,Active,Working Day
2/24/2022,Thursday,Feb,2022,4,220.15,Not Active,Working Day
2/25/2022,Friday,Feb,2022,4,201.11,Not Active,Working Day
2/26/2022,Saturday,Feb,2022,4,233.55,Not Active,Holiday
2/27/2022,Sunday,Feb,2022,4,201.05,Not Active,Working Day
2/28/2022,Monday,Feb,2022,4,213.54,Not Active,Working Day
3/1/2022,Tuesday,Mar,2022,4,228.27,Not Active,Working Day
3/2/2022,Wednesday,Mar,2022,4,303.56,Active,Holiday
3/3/2022,Thursday,Mar,2022,4,219.48,Not Active,Working Day
3/4/2022,Friday,Mar,2022,4,203.47,Not Active,Working Day
3/5/2022,Saturday,Mar,2022,4,213.99,Active,Working Day
3/6/2022,Sunday,Mar,2022,4,203.2,Not Active,Working Day
3/7/2022,Monday,Mar,2022,4,215.51,Not Active,Working Day
3/8/2022,Tuesday,Mar,2022,4,225.84,Not Active,Working Day
3/9/2022,Wednesday,Mar,2022,4,273.11,Active,Working Day
3/10/2022,Thursday,Mar,2022,4,223.28,Not Active,Working Day
3/11/2022,Friday,Mar,2022,4,230.36,Active,Working Day
3/12/2022,Saturday,Mar,2022,4,199.05,Not Active,Working Day
3/13/2022,Sunday,Mar,2022,4,200.67,Not Active,Working Day
3/14/2022,Monday,Mar,2022,4,216.34,Not Active,Working Day
3/15/2022,Tuesday,Mar,2022,4,227.93,Not Active,Working Day
3/16/2022,Wednesday,Mar,2022,4,236.22,Not Active,Working Day
3/17/2022,Thursday,Mar,2022,4,221.89,Not Active,Working Day
3/18/2022,Friday,Mar,2022,4,238.67,Active,Working Day
3/19/2022,Saturday,Mar,2022,4,185.6,Not Active,Working Day
3/20/2022,Sunday,Mar,2022,4,236.86,Not Active,Holiday
3/21/2022,Monday,Mar,2022,4,223.33,Not Active,Working Day
3/22/2022,Tuesday,Mar,2022,4,226.57,Not Active,Working Day
3/23/2022,Wednesday,Mar,2022,4,231.3,Not Active,Working Day
3/24/2022,Thursday,Mar,2022,4,221.31,Not Active,Working Day
3/25/2022,Friday,Mar,2022,4,200.17,Not Active,Working Day
3/26/2022,Saturday,Mar,2022,4,184.43,Not Active,Working Day
3/27/2022,Sunday,Mar,2022,4,238.23,Not Active,Holiday
3/28/2022,Monday,Mar,2022,4,245.75,Active,Working Day
3/29/2022,Tuesday,Mar,2022,4,300.49,Active,Holiday
3/30/2022,Wednesday,Mar,2022,4,233.94,Not Active,Working Day
3/31/2022,Thursday,Mar,2022,4,224.11,Not Active,Working Day
4/1/2022,Friday,Apr,2022,4,211.71,Not Active,Working Day
4/2/2022,Saturday,Apr,2022,4,194.87,Not Active,Working Day
4/3/2022,Sunday,Apr,2022,4,196.86,Not Active,Working Day
4/4/2022,Monday,Apr,2022,4,214.01,Not Active,Working Day
4/5/2022,Tuesday,Apr,2022,4,234,Not Active,Working Day
4/6/2022,Wednesday,Apr,2022,4,282.08,Not Active,Holiday
4/7/2022,Thursday,Apr,2022,4,221.11,Not Active,Working Day
4/8/2022,Friday,Apr,2022,4,207.44,Not Active,Working Day
4/9/2022,Saturday,Apr,2022,4,197.86,Not Active,Working Day
4/10/2022,Sunday,Apr,2022,4,225.12,Active,Working Day
4/11/2022,Monday,Apr,2022,4,215.87,Not Active,Working Day
4/12/2022,Tuesday,Apr,2022,4,224.13,Not Active,Working Day
4/13/2022,Wednesday,Apr,2022,4,226.52,Not Active,Working Day
4/14/2022,Thursday,Apr,2022,4,256.43,Active,Working Day
4/15/2022,Friday,Apr,2022,4,205.37,Not Active,Working Day
4/16/2022,Saturday,Apr,2022,4,197.53,Not Active,Working Day
4/17/2022,Sunday,Apr,2022,4,230.34,Active,Working Day
4/18/2022,Monday,Apr,2022,4,211.24,Not Active,Working Day
4/19/2022,Tuesday,Apr,2022,4,231.58,Not Active,Working Day
4/20/2022,Wednesday,Apr,2022,4,229.55,Not Active,Working Day
4/21/2022,Thursday,Apr,2022,4,231.9,Not Active,Working Day
4/22/2022,Friday,Apr,2022,4,200.86,Not Active,Working Day
4/23/2022,Saturday,Apr,2022,4,195.89,Not Active,Working Day
4/24/2022,Sunday,Apr,2022,4,195.57,Not Active,Working Day
4/25/2022,Monday,Apr,2022,4,219.32,Not Active,Working Day
4/26/2022,Tuesday,Apr,2022,4,270.5,Not Active,Holiday
4/27/2022,Wednesday,Apr,2022,4,233.47,Not Active,Working Day
4/28/2022,Thursday,Apr,2022,4,229.56,Not Active,Working Day
4/29/2022,Friday,Apr,2022,4,238.14,Active,Working Day
4/30/2022,Saturday,Apr,2022,4,199.8,Not Active,Working Day
5/1/2022,Sunday,May,2022,4,196.23,Not Active,Working Day
5/2/2022,Monday,May,2022,4,209.79,Not Active,Working Day
5/3/2022,Tuesday,May,2022,4,233.04,Not Active,Working Day
5/4/2022,Wednesday,May,2022,4,234.82,Not Active,Working Day
5/5/2022,Thursday,May,2022,4,228.78,Not Active,Working Day
5/6/2022,Friday,May,2022,4,207.94,Not Active,Working Day
5/7/2022,Saturday,May,2022,4,198.6,Not Active,Working Day
5/8/2022,Sunday,May,2022,4,193.36,Not Active,Working Day
5/9/2022,Monday,May,2022,4,226.61,Not Active,Working Day
5/10/2022,Tuesday,May,2022,4,272.03,Not Active,Holiday
5/11/2022,Wednesday,May,2022,4,240.25,Not Active,Working Day
5/12/2022,Thursday,May,2022,4,221.82,Not Active,Working Day
5/13/2022,Friday,May,2022,4,210.23,Not Active,Working Day
5/14/2022,Saturday,May,2022,4,231.41,Not Active,Holiday
5/15/2022,Sunday,May,2022,4,204.09,Not Active,Working Day
5/16/2022,Monday,May,2022,4,215.74,Not Active,Working Day
5/17/2022,Tuesday,May,2022,4,263.35,Active,Working Day
5/18/2022,Wednesday,May,2022,4,240.61,Not Active,Working Day
5/19/2022,Thursday,May,2022,4,220.18,Not Active,Working Day
5/20/2022,Friday,May,2022,4,235.62,Active,Working Day
5/21/2022,Saturday,May,2022,4,200.56,Not Active,Working Day
5/22/2022,Sunday,May,2022,4,212.67,Not Active,Working Day
5/23/2022,Monday,May,2022,4,217.18,Not Active,Working Day
5/24/2022,Tuesday,May,2022,4,236.51,Not Active,Working Day
5/25/2022,Wednesday,May,2022,4,236.93,Not Active,Working Day
5/26/2022,Thursday,May,2022,4,236.41,Not Active,Working Day
5/27/2022,Friday,May,2022,4,200.65,Not Active,Working Day
5/28/2022,Saturday,May,2022,4,199.09,Not Active,Working Day
5/29/2022,Sunday,May,2022,4,194.4,Not Active,Working Day
5/30/2022,Monday,May,2022,4,205.69,Not Active,Working Day
5/31/2022,Tuesday,May,2022,4,235.39,Not Active,Working Day
6/1/2022,Wednesday,Jun,2022,4,238.51,Not Active,Working Day
6/2/2022,Thursday,Jun,2022,4,225.62,Not Active,Working Day
6/3/2022,Friday,Jun,2022,4,209.21,Not Active,Working Day
6/4/2022,Saturday,Jun,2022,4,214.46,Not Active,Working Day
6/5/2022,Sunday,Jun,2022,4,201.59,Not Active,Working Day
6/6/2022,Monday,Jun,2022,4,221.12,Not Active,Working Day
6/7/2022,Tuesday,Jun,2022,4,231.01,Not Active,Working Day
6/8/2022,Wednesday,Jun,2022,4,239.64,Not Active,Working Day
6/9/2022,Thursday,Jun,2022,4,226.2,Not Active,Working Day
6/10/2022,Friday,Jun,2022,4,208.04,Not Active,Working Day
6/11/2022,Saturday,Jun,2022,4,208.41,Not Active,Working Day
6/12/2022,Sunday,Jun,2022,4,209.12,Not Active,Working Day
6/13/2022,Monday,Jun,2022,4,219.6,Not Active,Working Day
6/14/2022,Tuesday,Jun,2022,4,253.08,Active,Working Day
6/15/2022,Wednesday,Jun,2022,4,236.71,Not Active,Working Day
6/16/2022,Thursday,Jun,2022,4,271.26,Active,Working Day
6/17/2022,Friday,Jun,2022,4,239.29,Active,Working Day
6/18/2022,Saturday,Jun,2022,4,205.19,Not Active,Working Day
6/19/2022,Sunday,Jun,2022,4,210.79,Not Active,Working Day
6/20/2022,Monday,Jun,2022,4,220.36,Not Active,Working Day
6/21/2022,Tuesday,Jun,2022,4,260.75,Active,Working Day
6/22/2022,Wednesday,Jun,2022,4,226.69,Not Active,Working Day
6/23/2022,Thursday,Jun,2022,4,301.52,Active,Holiday
6/24/2022,Friday,Jun,2022,4,206.72,Not Active,Working Day
6/25/2022,Saturday,Jun,2022,4,200.9,Not Active,Working Day
6/26/2022,Sunday,Jun,2022,4,197.68,Not Active,Working Day
6/27/2022,Monday,Jun,2022,4,218.29,Not Active,Working Day
6/28/2022,Tuesday,Jun,2022,4,235.47,Not Active,Working Day
6/29/2022,Wednesday,Jun,2022,4,240.56,Not Active,Working Day
6/30/2022,Thursday,Jun,2022,4,252.87,Active,Working Day
7/1/2022,Friday,Jul,2022,4,217.13,Not Active,Working Day
7/2/2022,Saturday,Jul,2022,4,197.39,Not Active,Working Day
7/3/2022,Sunday,Jul,2022,4,235.91,Not Active,Holiday
7/4/2022,Monday,Jul,2022,4,219.42,Not Active,Working Day
7/5/2022,Tuesday,Jul,2022,4,275.83,Not Active,Holiday
7/6/2022,Wednesday,Jul,2022,4,280.37,Not Active,Holiday
7/7/2022,Thursday,Jul,2022,4,235.61,Not Active,Working Day
7/8/2022,Friday,Jul,2022,4,210.31,Not Active,Working Day
7/9/2022,Saturday,Jul,2022,4,200.12,Not Active,Working Day
7/10/2022,Sunday,Jul,2022,4,199.12,Not Active,Working Day
7/11/2022,Monday,Jul,2022,4,224.42,Not Active,Working Day
7/12/2022,Tuesday,Jul,2022,4,236.93,Not Active,Working Day
7/13/2022,Wednesday,Jul,2022,4,237.82,Not Active,Working Day
7/14/2022,Thursday,Jul,2022,4,219.62,Not Active,Working Day
7/15/2022,Friday,Jul,2022,4,219.06,Not Active,Working Day
7/16/2022,Saturday,Jul,2022,4,194.93,Not Active,Working Day
7/17/2022,Sunday,Jul,2022,4,232.03,Active,Working Day
7/18/2022,Monday,Jul,2022,4,252.46,Active,Working Day
7/19/2022,Tuesday,Jul,2022,4,230.37,Not Active,Working Day
7/20/2022,Wednesday,Jul,2022,4,232.8,Not Active,Working Day
7/21/2022,Thursday,Jul,2022,4,248.88,Active,Working Day
7/22/2022,Friday,Jul,2022,4,215.8,Not Active,Working Day
7/23/2022,Saturday,Jul,2022,4,198.69,Not Active,Working Day
7/24/2022,Sunday,Jul,2022,4,219.97,Not Active,Working Day
7/25/2022,Monday,Jul,2022,4,216.05,Not Active,Working Day
7/26/2022,Tuesday,Jul,2022,4,262.1,Active,Working Day
7/27/2022,Wednesday,Jul,2022,4,237.79,Not Active,Working Day
7/28/2022,Thursday,Jul,2022,4,231.06,Not Active,Working Day
7/29/2022,Friday,Jul,2022,4,210.19,Not Active,Working Day
7/30/2022,Saturday,Jul,2022,4,204.83,Not Active,Working Day
7/31/2022,Sunday,Jul,2022,4,230.79,Active,Working Day
8/1/2022,Monday,Aug,2022,4,214.46,Not Active,Working Day
8/2/2022,Tuesday,Aug,2022,4,228.06,Not Active,Working Day
8/3/2022,Wednesday,Aug,2022,4,269.85,Not Active,Holiday
8/4/2022,Thursday,Aug,2022,4,257.61,Active,Working Day
8/5/2022,Friday,Aug,2022,4,211.39,Not Active,Working Day
8/6/2022,Saturday,Aug,2022,4,198.96,Not Active,Working Day
8/7/2022,Sunday,Aug,2022,4,212.25,Not Active,Working Day
8/8/2022,Monday,Aug,2022,4,227.86,Not Active,Working Day
8/9/2022,Tuesday,Aug,2022,4,235.73,Not Active,Working Day
8/10/2022,Wednesday,Aug,2022,4,232.35,Not Active,Working Day
8/11/2022,Thursday,Aug,2022,4,227.71,Not Active,Working Day
8/12/2022,Friday,Aug,2022,4,210.24,Not Active,Working Day
8/13/2022,Saturday,Aug,2022,4,199.18,Not Active,Working Day
8/14/2022,Sunday,Aug,2022,4,202.89,Not Active,Working Day
8/15/2022,Monday,Aug,2022,4,218.8,Not Active,Working Day
8/16/2022,Tuesday,Aug,2022,4,235.82,Not Active,Working Day
8/17/2022,Wednesday,Aug,2022,4,278.49,Not Active,Holiday
8/18/2022,Thursday,Aug,2022,4,231.94,Not Active,Working Day
8/19/2022,Friday,Aug,2022,4,215.39,Not Active,Working Day
8/20/2022,Saturday,Aug,2022,4,198.27,Not Active,Working Day
8/21/2022,Sunday,Aug,2022,4,243.09,Active,Working Day
8/22/2022,Monday,Aug,2022,4,217.52,Not Active,Working Day
8/23/2022,Tuesday,Aug,2022,4,300.02,Active,Holiday
8/24/2022,Wednesday,Aug,2022,4,243.92,Not Active,Working Day
8/25/2022,Thursday,Aug,2022,4,227.16,Not Active,Working Day
8/26/2022,Friday,Aug,2022,4,215.55,Not Active,Working Day
8/27/2022,Saturday,Aug,2022,4,191.15,Not Active,Working Day
8/28/2022,Sunday,Aug,2022,4,214.04,Not Active,Working Day
8/29/2022,Monday,Aug,2022,4,226.13,Not Active,Working Day
8/30/2022,Tuesday,Aug,2022,4,300.95,Active,Holiday
8/31/2022,Wednesday,Aug,2022,4,234.97,Not Active,Working Day
9/1/2022,Thursday,Sep,2022,4,269.96,Active,Working Day
9/2/2022,Friday,Sep,2022,4,240.6,Active,Working Day
9/3/2022,Saturday,Sep,2022,4,199.35,Not Active,Working Day
9/4/2022,Sunday,Sep,2022,4,236.1,Not Active,Holiday
9/5/2022,Monday,Sep,2022,4,221.36,Not Active,Working Day
9/6/2022,Tuesday,Sep,2022,4,267.67,Active,Working Day
9/7/2022,Wednesday,Sep,2022,4,246.29,Not Active,Working Day
9/8/2022,Thursday,Sep,2022,4,224.95,Not Active,Working Day
9/9/2022,Friday,Sep,2022,4,207.04,Not Active,Working Day
9/10/2022,Saturday,Sep,2022,4,236.12,Active,Working Day
9/11/2022,Sunday,Sep,2022,4,212.82,Not Active,Working Day
9/12/2022,Monday,Sep,2022,4,215.61,Not Active,Working Day
9/13/2022,Tuesday,Sep,2022,4,244.56,Not Active,Working Day
9/14/2022,Wednesday,Sep,2022,4,273.25,Active,Working Day
9/15/2022,Thursday,Sep,2022,4,237.76,Not Active,Working Day
9/16/2022,Friday,Sep,2022,4,214.64,Not Active,Working Day
9/17/2022,Saturday,Sep,2022,4,191.61,Not Active,Working Day
9/18/2022,Sunday,Sep,2022,4,237.37,Active,Working Day
9/19/2022,Monday,Sep,2022,4,229.12,Not Active,Working Day
9/20/2022,Tuesday,Sep,2022,4,265.04,Active,Working Day
9/21/2022,Wednesday,Sep,2022,4,241.48,Not Active,Working Day
9/22/2022,Thursday,Sep,2022,4,231.77,Not Active,Working Day
9/23/2022,Friday,Sep,2022,4,200.84,Not Active,Working Day
9/24/2022,Saturday,Sep,2022,4,242.93,Active,Working Day
9/25/2022,Sunday,Sep,2022,4,203.97,Not Active,Working Day
9/26/2022,Monday,Sep,2022,4,256.7,Active,Working Day
9/27/2022,Tuesday,Sep,2022,4,239.42,Not Active,Working Day
9/28/2022,Wednesday,Sep,2022,4,250.06,Not Active,Working Day
9/29/2022,Thursday,Sep,2022,4,235.03,Not Active,Working Day
9/30/2022,Friday,Sep,2022,4,214.52,Not Active,Working Day
10/1/2022,Saturday,Oct,2022,4,240.45,Not Active,Holiday
10/2/2022,Sunday,Oct,2022,4,212.82,Not Active,Working Day
10/3/2022,Monday,Oct,2022,4,215.15,Not Active,Working Day
10/4/2022,Tuesday,Oct,2022,4,273.43,Active,Working Day
10/5/2022,Wednesday,Oct,2022,4,238.62,Not Active,Working Day
10/6/2022,Thursday,Oct,2022,4,239.61,Not Active,Working Day
10/7/2022,Friday,Oct,2022,4,216.85,Not Active,Working Day
10/8/2022,Saturday,Oct,2022,4,208.49,Not Active,Working Day
10/9/2022,Sunday,Oct,2022,4,209.59,Not Active,Working Day
10/10/2022,Monday,Oct,2022,4,216.11,Not Active,Working Day
10/11/2022,Tuesday,Oct,2022,4,236.25,Not Active,Working Day
10/12/2022,Wednesday,Oct,2022,4,287.83,Not Active,Holiday
10/13/2022,Thursday,Oct,2022,4,234.53,Not Active,Working Day
10/14/2022,Friday,Oct,2022,4,222.3,Not Active,Working Day
10/15/2022,Saturday,Oct,2022,4,207.64,Not Active,Working Day
10/16/2022,Sunday,Oct,2022,4,204.7,Not Active,Working Day
10/17/2022,Monday,Oct,2022,4,221.24,Not Active,Working Day
10/18/2022,Tuesday,Oct,2022,4,241.42,Not Active,Working Day
10/19/2022,Wednesday,Oct,2022,4,233.25,Not Active,Working Day
10/20/2022,Thursday,Oct,2022,4,242.41,Not Active,Working Day
10/21/2022,Friday,Oct,2022,4,218.95,Not Active,Working Day
10/22/2022,Saturday,Oct,2022,4,212.11,Not Active,Working Day
10/23/2022,Sunday,Oct,2022,4,201.98,Not Active,Working Day
10/24/2022,Monday,Oct,2022,4,271.79,Not Active,Holiday
10/25/2022,Tuesday,Oct,2022,4,252.41,Not Active,Working Day
10/26/2022,Wednesday,Oct,2022,4,238.56,Not Active,Working Day
10/27/2022,Thursday,Oct,2022,4,268.25,Active,Working Day
10/28/2022,Friday,Oct,2022,4,217.1,Not Active,Working Day
10/29/2022,Saturday,Oct,2022,4,198.6,Not Active,Working Day
10/30/2022,Sunday,Oct,2022,4,242.7,Active,Working Day
10/31/2022,Monday,Oct,2022,4,270.09,Not Active,Holiday
11/1/2022,Tuesday,Nov,2022,4,278.6,Not Active,Holiday
11/2/2022,Wednesday,Nov,2022,4,251.35,Not Active,Working Day
11/3/2022,Thursday,Nov,2022,4,226.41,Not Active,Working Day
11/4/2022,Friday,Nov,2022,4,209.97,Not Active,Working Day
11/5/2022,Saturday,Nov,2022,4,237.35,Active,Working Day
11/6/2022,Sunday,Nov,2022,4,210.71,Not Active,Working Day
11/7/2022,Monday,Nov,2022,4,222.69,Not Active,Working Day
11/8/2022,Tuesday,Nov,2022,4,286,Not Active,Holiday
11/9/2022,Wednesday,Nov,2022,4,248.52,Not Active,Working Day
11/10/2022,Thursday,Nov,2022,4,239.39,Not Active,Working Day
11/11/2022,Friday,Nov,2022,4,247.18,Active,Working Day
11/12/2022,Saturday,Nov,2022,4,280.03,Active,Holiday
11/13/2022,Sunday,Nov,2022,4,208.7,Not Active,Working Day
11/14/2022,Monday,Nov,2022,4,266.89,Active,Working Day
11/15/2022,Tuesday,Nov,2022,4,238.24,Not Active,Working Day
11/16/2022,Wednesday,Nov,2022,4,256.74,Not Active,Working Day
11/17/2022,Thursday,Nov,2022,4,235.62,Not Active,Working Day
11/18/2022,Friday,Nov,2022,4,211.26,Not Active,Working Day
11/19/2022,Saturday,Nov,2022,4,214.21,Not Active,Working Day
11/20/2022,Sunday,Nov,2022,4,211.91,Not Active,Working Day
11/21/2022,Monday,Nov,2022,4,231.22,Not Active,Working Day
11/22/2022,Tuesday,Nov,2022,4,248.77,Not Active,Working Day
11/23/2022,Wednesday,Nov,2022,4,248.26,Not Active,Working Day
11/24/2022,Thursday,Nov,2022,4,262.83,Active,Working Day
11/25/2022,Friday,Nov,2022,4,263.37,Not Active,Holiday
11/26/2022,Saturday,Nov,2022,4,207.72,Not Active,Working Day
11/27/2022,Sunday,Nov,2022,4,215.06,Not Active,Working Day
11/28/2022,Monday,Nov,2022,4,216.55,Not Active,Working Day
11/29/2022,Tuesday,Nov,2022,4,245.24,Not Active,Working Day
11/30/2022,Wednesday,Nov,2022,4,243.72,Not Active,Working Day
12/1/2022,Thursday,Dec,2022,4,244.41,Not Active,Working Day
12/2/2022,Friday,Dec,2022,4,221.96,Not Active,Working Day
12/3/2022,Saturday,Dec,2022,4,209.27,Not Active,Working Day
12/4/2022,Sunday,Dec,2022,4,214.41,Not Active,Working Day
12/5/2022,Monday,Dec,2022,4,222.68,Not Active,Working Day
12/6/2022,Tuesday,Dec,2022,4,251.47,Not Active,Working Day
12/7/2022,Wednesday,Dec,2022,4,257.22,Not Active,Working Day
12/8/2022,Thursday,Dec,2022,4,238.46,Not Active,Working Day
12/9/2022,Friday,Dec,2022,4,267.14,Not Active,Holiday
12/10/2022,Saturday,Dec,2022,4,235.57,Active,Working Day
12/11/2022,Sunday,Dec,2022,4,208.35,Not Active,Working Day
12/12/2022,Monday,Dec,2022,4,228.22,Not Active,Working Day
12/13/2022,Tuesday,Dec,2022,4,285.88,Not Active,Holiday
12/14/2022,Wednesday,Dec,2022,4,245.65,Not Active,Working Day
12/15/2022,Thursday,Dec,2022,4,239.53,Not Active,Working Day
12/16/2022,Friday,Dec,2022,4,251.07,Active,Working Day
12/17/2022,Saturday,Dec,2022,4,273.78,Active,Holiday
12/18/2022,Sunday,Dec,2022,4,215.28,Not Active,Working Day
12/19/2022,Monday,Dec,2022,4,232.69,Not Active,Working Day
12/20/2022,Tuesday,Dec,2022,4,244.91,Not Active,Working Day
12/21/2022,Wednesday,Dec,2022,4,253.73,Not Active,Working Day
12/22/2022,Thursday,Dec,2022,4,231.11,Not Active,Working Day
12/23/2022,Friday,Dec,2022,4,222.23,Not Active,Working Day
12/24/2022,Saturday,Dec,2022,4,203.27,Not Active,Working Day
12/25/2022,Sunday,Dec,2022,4,207.46,Not Active,Working Day
12/26/2022,Monday,Dec,2022,4,225.56,Not Active,Working Day
12/27/2022,Tuesday,Dec,2022,4,239.69,Not Active,Working Day
12/28/2022,Wednesday,Dec,2022,4,245.58,Not Active,Working Day
12/29/2022,Thursday,Dec,2022,4,236.48,Not Active,Working Day
12/30/2022,Friday,Dec,2022,4,254.43,Active,Working Day
12/31/2022,Saturday,Dec,2022,4,207.86,Not Active,Working Day
1/1/2023,Sunday,Jan,2023,4,205.45,Not Active,Working Day
1/2/2023,Monday,Jan,2023,4,234.77,Not Active,Working Day
1/3/2023,Tuesday,Jan,2023,4,240.57,Not Active,Working Day
1/4/2023,Wednesday,Jan,2023,4,248.37,Not Active,Working Day
1/5/2023,Thursday,Jan,2023,4,240.13,Not Active,Working Day
1/6/2023,Friday,Jan,2023,4,251.59,Active,Working Day
1/7/2023,Saturday,Jan,2023,4,215.29,Not Active,Working Day
1/8/2023,Sunday,Jan,2023,4,216.13,Not Active,Working Day
1/9/2023,Monday,Jan,2023,4,225.11,Not Active,Working Day
1/10/2023,Tuesday,Jan,2023,4,326,Active,Holiday
1/11/2023,Wednesday,Jan,2023,4,249.99,Not Active,Working Day
1/12/2023,Thursday,Jan,2023,4,307.51,Active,Holiday
1/13/2023,Friday,Jan,2023,4,255.76,Active,Working Day
1/14/2023,Saturday,Jan,2023,4,251.42,Not Active,Holiday
1/15/2023,Sunday,Jan,2023,4,246.08,Active,Working Day
1/16/2023,Monday,Jan,2023,4,272.23,Active,Working Day
1/17/2023,Tuesday,Jan,2023,4,244.08,Not Active,Working Day
1/18/2023,Wednesday,Jan,2023,4,247.78,Not Active,Working Day
1/19/2023,Thursday,Jan,2023,4,279.18,Not Active,Holiday
1/20/2023,Friday,Jan,2023,4,226.65,Not Active,Working Day
1/21/2023,Saturday,Jan,2023,4,202.99,Not Active,Working Day
1/22/2023,Sunday,Jan,2023,4,244.6,Not Active,Holiday
1/23/2023,Monday,Jan,2023,4,227.18,Not Active,Working Day
1/24/2023,Tuesday,Jan,2023,4,237.64,Not Active,Working Day
1/25/2023,Wednesday,Jan,2023,4,247.59,Not Active,Working Day
1/26/2023,Thursday,Jan,2023,4,311.46,Active,Holiday
1/27/2023,Friday,Jan,2023,4,217.19,Not Active,Working Day
1/28/2023,Saturday,Jan,2023,4,203.74,Not Active,Working Day
1/29/2023,Sunday,Jan,2023,4,215.13,Not Active,Working Day
1/30/2023,Monday,Jan,2023,4,234.78,Not Active,Working Day
1/31/2023,Tuesday,Jan,2023,4,267.68,Active,Working Day
2/1/2023,Wednesday,Feb,2023,4,294.17,Not Active,Holiday
